module	address	old_name	new_name	kind	basis	rom_rtti	danger_old_still_live_on_main	port_at_address	main_at_address	n_files	port_files
ov006	0x020f74b4	func_ov006_020f74b4	_ZN14dScMgMemory2_c13InitResourcesEv	func	the one main-only spelling at the address	-	-	func_ov006_020f74b4	_ZN14dScMgMemory2_c13InitResourcesEv	5	port/hal/scene_mg_memory2.cpp;port/mg_fanout_costs.txt;port/slice_mem.txt;port/tools/inferred_stub_adjudicated.txt;port/unmatched/MgMemory2_Faces.cpp
ov006	0x020f75d4	MgMemoryMaster_Spawn	dScMgMemory2_c_classInit	plain	one main-only spelling of the same kind	-	-	MgMemoryMaster_Spawn	dScMgMemory2_c_classInit	6	port/hal/scene_mg_memory2.cpp;port/mg_fanout_costs.txt;port/slice_mem.txt;port/slice_snw.txt;port/tools/inferred_stub_adjudicated.txt;port/unmatched/MgCup_Factory.cpp
ov006	0x020f7634	func_ov006_020f7634	_ZN13dScMgMCarlo_cD1Ev	func	the one main-only spelling at the address	-	-	func_ov006_020f7634	_ZN13dScMgMCarlo_cD1Ev	3	port/hal/scene_mg_mcarlo.cpp;port/slice_s381.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x020f76a8	func_ov006_020f76a8	_ZN13dScMgMCarlo_cD0Ev	func	the one main-only spelling at the address	-	-	func_ov006_020f76a8	_ZN13dScMgMCarlo_cD0Ev	3	port/hal/scene_mg_mcarlo.cpp;port/slice_s381.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x020f7730	func_ov006_020f7730	_ZN18dMgMCarloCardObj_cD1Ev	func	the one main-only spelling at the address	-	-	func_ov006_020f7730	_ZN18dMgMCarloCardObj_cD1Ev	2	port/slice_s381.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x020f7740	func_ov006_020f7740	_ZN13dScMgMCarlo_c11UpdateBoardEv	func	the one main-only spelling at the address	-	-	func_ov006_020f7740	_ZN13dScMgMCarlo_c11UpdateBoardEv	1	port/slice_s381.txt
ov006	0x020f7994	func_ov006_020f7994	_ZN13dScMgMCarlo_c14FlipDealtCardsEv	func	the one main-only spelling at the address	-	-	func_ov006_020f7994	_ZN13dScMgMCarlo_c14FlipDealtCardsEv	2	port/slice_s381.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x020f7a00	func_ov006_020f7a00	_ZN13dScMgMCarlo_c13DrawCardValueEv	func	the one main-only spelling at the address	-	-	func_ov006_020f7a00	_ZN13dScMgMCarlo_c13DrawCardValueEv	1	port/slice_s381.txt
ov006	0x020f7a90	func_ov006_020f7a90	_ZN13dScMgMCarlo_c10BoardReadyEv	func	the one main-only spelling at the address	-	-	func_ov006_020f7a90	_ZN13dScMgMCarlo_c10BoardReadyEv	2	port/hal/scene_mg_mcarlo.cpp;port/slice_s381.txt
ov006	0x020f7b10	func_ov006_020f7b10	_ZN13dScMgMCarlo_c9BoardBusyEv	func	the one main-only spelling at the address	-	-	func_ov006_020f7b10	_ZN13dScMgMCarlo_c9BoardBusyEv	2	port/slice_s381.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x020f7b90	func_ov006_020f7b90	_ZN13dScMgMCarlo_c16HasRemovablePairEv	func	the one main-only spelling at the address	-	-	func_ov006_020f7b90	_ZN13dScMgMCarlo_c16HasRemovablePairEv	2	port/hal/scene_mg_mcarlo.cpp;port/slice_s381.txt
ov006	0x020f7c10	func_ov006_020f7c10	_ZN13dScMgMCarlo_c10SetupBoardEP18dMgMCarloCardObj_c	func	the one main-only spelling at the address	-	-	func_ov006_020f7c10	_ZN13dScMgMCarlo_c10SetupBoardEP18dMgMCarloCardObj_c	4	port/hal/scene_mg_mcarlo.cpp;port/mg_fanout_costs.txt;port/slice_s381.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x020f7e2c	func_ov006_020f7e2c	_ZN18dMgMCarloCardObj_c6RenderEv	func	the one main-only spelling at the address	-	-	func_ov006_020f7e2c	_ZN18dMgMCarloCardObj_c6RenderEv	5	port/hal/fader_wipes.cpp;port/hal/scene_mg_mcarlo.cpp;port/mg_fanout_costs.txt;port/slice_s381.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x020f7ee4	func_ov006_020f7ee4	_ZN18dMgMCarloCardObj_c6UpdateEi	func	the one main-only spelling at the address	-	-	func_ov006_020f7ee4	_ZN18dMgMCarloCardObj_c6UpdateEi	2	port/hal/scene_mg_mcarlo.cpp;port/slice_s381.txt
ov006	0x020f8154	func_ov006_020f8154	_ZN18dMgMCarloCardObj_c7HitTestEv	func	the one main-only spelling at the address	-	-	func_ov006_020f8154	_ZN18dMgMCarloCardObj_c7HitTestEv	1	port/slice_s381.txt
ov006	0x020f8224	func_ov006_020f8224	_ZN18dMgMCarloCardObj_c10IsPairWithEPS_	func	the one main-only spelling at the address	-	-	func_ov006_020f8224	_ZN18dMgMCarloCardObj_c10IsPairWithEPS_	1	port/slice_s381.txt
ov006	0x020f82d0	func_ov006_020f82d0	_ZN18dMgMCarloCardObj_c8FlipAwayEi	func	the one main-only spelling at the address	-	-	func_ov006_020f82d0	_ZN18dMgMCarloCardObj_c8FlipAwayEi	1	port/slice_s381.txt
ov006	0x020f8320	func_ov006_020f8320	_ZN18dMgMCarloCardObj_c6DealInEi	func	the one main-only spelling at the address	-	-	func_ov006_020f8320	_ZN18dMgMCarloCardObj_c6DealInEi	1	port/slice_s381.txt
ov006	0x020f84a8	func_ov006_020f84a8	_ZN18dMgMCarloCardObj_c4InitEi	func	the one main-only spelling at the address	-	-	func_ov006_020f84a8	_ZN18dMgMCarloCardObj_c4InitEi	1	port/slice_s381.txt
ov006	0x020f8540	func_ov006_020f8540	_ZN13dScMgMCarlo_c9RenderHudEv	func	the one main-only spelling at the address	-	-	func_ov006_020f8540	_ZN13dScMgMCarlo_c9RenderHudEv	2	port/slice_s381.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x020f85b0	func_ov006_020f85b0	_ZN13dScMgMCarlo_c6RenderEv	func	the one main-only spelling at the address	-	-	func_ov006_020f85b0	_ZN13dScMgMCarlo_c6RenderEv	3	port/hal/scene_mg_mcarlo.cpp;port/slice_s381.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x020f869c	func_ov006_020f869c	_ZN13dScMgMCarlo_c8BehaviorEv	func	the one main-only spelling at the address	-	-	func_ov006_020f869c	_ZN13dScMgMCarlo_c8BehaviorEv	3	port/hal/scene_mg_mcarlo.cpp;port/slice_s381.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x020f8a3c	func_ov006_020f8a3c	_ZN13dScMgMCarlo_c13OnTurnIntoEggEi	func	the one main-only spelling at the address	-	-	func_ov006_020f8a3c	_ZN13dScMgMCarlo_c13OnTurnIntoEggEi	3	port/hal/scene_mg_mcarlo.cpp;port/slice_s381.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x020f8c68	func_ov006_020f8c68	_ZN13dScMgMCarlo_c13OnYoshiTryEatEi	func	the one main-only spelling at the address	-	-	func_ov006_020f8c68	_ZN13dScMgMCarlo_c13OnYoshiTryEatEi	3	port/hal/scene_mg_mcarlo.cpp;port/slice_s381.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x020f8d08	func_ov006_020f8d08	_ZN13dScMgMCarlo_c13InitResourcesEv	func	the one main-only spelling at the address	-	-	func_ov006_020f8d08	_ZN13dScMgMCarlo_c13InitResourcesEv	4	port/CMakeLists.txt;port/hal/scene_mg_mcarlo.cpp;port/slice_s381.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x020f8e44	func_ov006_020f8e44	dScMgMCarlo_c_classInit	func	the one main-only spelling at the address	-	-	func_ov006_020f8e44	dScMgMCarlo_c_classInit	2	port/hal/scene_mg_mcarlo.cpp;port/slice_s381.txt
ov006	0x020f8ed8	func_ov006_020f8ed8	_ZN18dMgMCarloCardObj_cC1Ev	func	the one main-only spelling at the address	-	-	func_ov006_020f8ed8	_ZN18dMgMCarloCardObj_cC1Ev	2	port/hal/scene_mg_mcarlo.cpp;port/slice_s381.txt
ov006	0x020f8ef4	func_ov006_020f8ef4	_ZN14dScMgMCarlo2_cD1Ev	func	the one main-only spelling at the address	-	-	func_ov006_020f8ef4	_ZN14dScMgMCarlo2_cD1Ev	3	port/hal/scene_mg_mcarlo2.cpp;port/slice_pgo.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x020f8f68	func_ov006_020f8f68	_ZN14dScMgMCarlo2_cD0Ev	func	the one main-only spelling at the address	-	-	func_ov006_020f8f68	_ZN14dScMgMCarlo2_cD0Ev	3	port/hal/scene_mg_mcarlo2.cpp;port/slice_pgo.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x020f8ff0	func_ov006_020f8ff0	_ZN19dMgMCarlo2CardObj_cD1Ev	func	the one main-only spelling at the address	-	-	func_ov006_020f8ff0	_ZN19dMgMCarlo2CardObj_cD1Ev	3	port/mg_fanout_costs.txt;port/slice_pgo.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x020f9000	func_ov006_020f9000	_ZN14dScMgMCarlo2_c11UpdateBoardEv	func	the one main-only spelling at the address	-	-	func_ov006_020f9000	_ZN14dScMgMCarlo2_c11UpdateBoardEv	4	port/hal/scene_mg_mcarlo2.cpp;port/mg_fanout_costs.txt;port/slice_pgo.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x020f94f4	func_ov006_020f94f4	_ZN14dScMgMCarlo2_c14FlipDealtCardsEv	func	the one main-only spelling at the address	-	-	func_ov006_020f94f4	_ZN14dScMgMCarlo2_c14FlipDealtCardsEv	2	port/mg_fanout_costs.txt;port/slice_pgo.txt
ov006	0x020f9560	func_ov006_020f9560	_ZN14dScMgMCarlo2_c13DrawCardValueEv	func	the one main-only spelling at the address	-	-	func_ov006_020f9560	_ZN14dScMgMCarlo2_c13DrawCardValueEv	1	port/slice_pgo.txt
ov006	0x020f95f0	func_ov006_020f95f0	_ZN14dScMgMCarlo2_c10BoardReadyEv	func	the one main-only spelling at the address	-	-	func_ov006_020f95f0	_ZN14dScMgMCarlo2_c10BoardReadyEv	3	port/hal/scene_mg_mcarlo2.cpp;port/slice_pgo.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x020f9668	func_ov006_020f9668	_ZN14dScMgMCarlo2_c9BoardBusyEv	func	the one main-only spelling at the address	-	-	func_ov006_020f9668	_ZN14dScMgMCarlo2_c9BoardBusyEv	2	port/slice_pgo.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x020f96e0	func_ov006_020f96e0	_ZN14dScMgMCarlo2_c16HasRemovablePairEv	func	the one main-only spelling at the address	-	-	func_ov006_020f96e0	_ZN14dScMgMCarlo2_c16HasRemovablePairEv	3	port/hal/scene_mg_mcarlo2.cpp;port/slice_pgo.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x020f9760	func_ov006_020f9760	_ZN14dScMgMCarlo2_c10SetupBoardEP19dMgMCarlo2CardObj_c	func	the one main-only spelling at the address	-	-	func_ov006_020f9760	_ZN14dScMgMCarlo2_c10SetupBoardEP19dMgMCarlo2CardObj_c	2	port/slice_pgo.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x020f98dc	func_ov006_020f98dc	_ZN19dMgMCarlo2CardObj_c6RenderEv	func	the one main-only spelling at the address	-	-	func_ov006_020f98dc	_ZN19dMgMCarlo2CardObj_c6RenderEv	3	port/hal/fader_wipes.cpp;port/hal/scene_mg_mcarlo2.cpp;port/slice_pgo.txt
ov006	0x020f9994	func_ov006_020f9994	_ZN19dMgMCarlo2CardObj_c6UpdateEi	func	the one main-only spelling at the address	-	-	func_ov006_020f9994	_ZN19dMgMCarlo2CardObj_c6UpdateEi	2	port/hal/scene_mg_mcarlo2.cpp;port/slice_pgo.txt
ov006	0x020f9bec	func_ov006_020f9bec	_ZN19dMgMCarlo2CardObj_c7HitTestEv	func	the one main-only spelling at the address	-	-	func_ov006_020f9bec	_ZN19dMgMCarlo2CardObj_c7HitTestEv	1	port/slice_pgo.txt
ov006	0x020f9cbc	func_ov006_020f9cbc	_ZN19dMgMCarlo2CardObj_c10IsPairWithEPS_	func	the one main-only spelling at the address	-	-	func_ov006_020f9cbc	_ZN19dMgMCarlo2CardObj_c10IsPairWithEPS_	1	port/slice_pgo.txt
ov006	0x020f9d68	func_ov006_020f9d68	_ZN19dMgMCarlo2CardObj_c8FlipAwayEi	func	the one main-only spelling at the address	-	-	func_ov006_020f9d68	_ZN19dMgMCarlo2CardObj_c8FlipAwayEi	1	port/slice_pgo.txt
ov006	0x020f9db8	func_ov006_020f9db8	_ZN19dMgMCarlo2CardObj_c6DealInEi	func	the one main-only spelling at the address	-	-	func_ov006_020f9db8	_ZN19dMgMCarlo2CardObj_c6DealInEi	1	port/slice_pgo.txt
ov006	0x020f9f40	func_ov006_020f9f40	_ZN19dMgMCarlo2CardObj_c4InitEi	func	the one main-only spelling at the address	-	-	func_ov006_020f9f40	_ZN19dMgMCarlo2CardObj_c4InitEi	1	port/slice_pgo.txt
ov006	0x020f9fe0	func_ov006_020f9fe0	_ZN14dScMgMCarlo2_c16CleanupResourcesEv	func	the one main-only spelling at the address	-	-	func_ov006_020f9fe0	_ZN14dScMgMCarlo2_c16CleanupResourcesEv	3	port/hal/scene_mg_mcarlo2.cpp;port/slice_pgo.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x020f9ffc	func_ov006_020f9ffc	_ZN14dScMgMCarlo2_c6RenderEv	func	the one main-only spelling at the address	-	-	func_ov006_020f9ffc	_ZN14dScMgMCarlo2_c6RenderEv	4	port/hal/scene_mg_mcarlo2.cpp;port/mg_fanout_costs.txt;port/slice_pgo.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x020fa13c	func_ov006_020fa13c	_ZN14dScMgMCarlo2_c8BehaviorEv	func	the one main-only spelling at the address	-	-	func_ov006_020fa13c	_ZN14dScMgMCarlo2_c8BehaviorEv	4	port/hal/scene_mg_mcarlo2.cpp;port/mg_fanout_costs.txt;port/slice_pgo.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x020fa3d0	func_ov006_020fa3d0	_ZN14dScMgMCarlo2_c13OnTurnIntoEggEi	func	the one main-only spelling at the address	-	-	func_ov006_020fa3d0	_ZN14dScMgMCarlo2_c13OnTurnIntoEggEi	4	port/hal/scene_mg_mcarlo2.cpp;port/mg_fanout_costs.txt;port/slice_pgo.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x020fa4d4	func_ov006_020fa4d4	_ZN14dScMgMCarlo2_c13OnYoshiTryEatEi	func	the one main-only spelling at the address	-	-	func_ov006_020fa4d4	_ZN14dScMgMCarlo2_c13OnYoshiTryEatEi	3	port/hal/scene_mg_mcarlo2.cpp;port/slice_pgo.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x020fa56c	func_ov006_020fa56c	_ZN14dScMgMCarlo2_c13InitResourcesEv	func	the one main-only spelling at the address	-	-	func_ov006_020fa56c	_ZN14dScMgMCarlo2_c13InitResourcesEv	3	port/hal/scene_mg_mcarlo2.cpp;port/slice_pgo.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x020fa6ac	MgPairAGoneAndOn_Spawn	dScMgMCarlo2_c_classInit	plain	one main-only spelling of the same kind	-	-	MgPairAGoneAndOn_Spawn	dScMgMCarlo2_c_classInit	4	port/hal/scene_mg_mcarlo2.cpp;port/mg_fanout_costs.txt;port/slice_pgo.txt;port/slice_snw.txt
ov006	0x020fa740	func_ov006_020fa740	_ZN19dMgMCarlo2CardObj_cC1Ev	func	the one main-only spelling at the address	-	-	func_ov006_020fa740	_ZN19dMgMCarlo2CardObj_cC1Ev	3	port/hal/scene_mg_mcarlo2.cpp;port/mg_fanout_costs.txt;port/slice_pgo.txt
ov006	0x020fa75c	func_ov006_020fa75c	_ZN15dScMgPachinko_cD1Ev	func	the one main-only spelling at the address	-	-	func_ov006_020fa75c	_ZN15dScMgPachinko_cD1Ev	2	port/hal/scene_mg.cpp;port/slice_pch.txt
ov006	0x020fa780	func_ov006_020fa780	_ZN15dScMgPachinko_cD0Ev	func	the one main-only spelling at the address	-	-	func_ov006_020fa780	_ZN15dScMgPachinko_cD0Ev	4	port/hal/scene_mg.cpp;port/slice_pch.txt;port/tools/inferred_stub_adjudicated.txt;port/unmatched/MgPachinko_Dtor.cpp
ov006	0x020fed58	func_ov006_020fed58	_ZN15dScMgPachinko_c13OnYoshiTryEatEi	func	the one main-only spelling at the address	-	-	func_ov006_020fed58	_ZN15dScMgPachinko_c13OnYoshiTryEatEi	3	port/hal/scene_mg.cpp;port/slice_pch.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x020fedc4	func_ov006_020fedc4	_ZN15dScMgPachinko_c6RenderEv	func	the one main-only spelling at the address	-	-	func_ov006_020fedc4	_ZN15dScMgPachinko_c6RenderEv	6	port/hal/scene_mg.cpp;port/slice_pch.txt;port/tools/inferred_stub_adjudicated.txt;port/unmatched/MgHud_HighScore.cpp;port/unmatched/MgPachinko_OamRender.cpp;port/unmatched/MgPachinko_Traps.cpp
ov006	0x020fee24	func_ov006_020fee24	_ZN15dScMgPachinko_c8BehaviorEv	func	the one main-only spelling at the address	-	-	func_ov006_020fee24	_ZN15dScMgPachinko_c8BehaviorEv	3	port/hal/scene_mg.cpp;port/slice_pch.txt;port/unmatched/MgPachinko_Traps.cpp
ov006	0x020fefc0	func_ov006_020fefc0	_ZN15dScMgPachinko_c13InitResourcesEv	func	the one main-only spelling at the address	-	-	func_ov006_020fefc0	_ZN15dScMgPachinko_c13InitResourcesEv	3	port/hal/scene_mg.cpp;port/slice_pch.txt;port/unmatched/MgPachinko_Faces.cpp
ov006	0x020ff3ec	MgBobOmbSquad_Spawn	dScMgPachinko_c_classInit	plain	one main-only spelling of the same kind	-	-	MgBobOmbSquad_Spawn	dScMgPachinko_c_classInit	4	port/hal/scene_mg.cpp;port/slice_pch.txt;port/unmatched/MgCup_Factory.cpp;port/unmatched/MgPachinko_Faces.cpp
ov006	0x020ff420	func_ov006_020ff420	_ZN16dScMgPachinko2_cD1Ev	func	the one main-only spelling at the address	-	-	func_ov006_020ff420	_ZN16dScMgPachinko2_cD1Ev	4	port/hal/scene_mg.cpp;port/slice_lkt.txt;port/tools/inferred_stub_adjudicated.txt;port/unmatched/MgPachinko2_Dtor.cpp
ov006	0x020ff444	func_ov006_020ff444	_ZN16dScMgPachinko2_cD0Ev	func	the one main-only spelling at the address	-	-	func_ov006_020ff444	_ZN16dScMgPachinko2_cD0Ev	4	port/hal/scene_mg.cpp;port/slice_lkt.txt;port/tools/inferred_stub_adjudicated.txt;port/unmatched/MgPachinko2_Dtor.cpp
ov006	0x02103cbc	func_ov006_02103cbc	_ZN16dScMgPachinko2_c13OnYoshiTryEatEi	func	the one main-only spelling at the address	-	-	func_ov006_02103cbc	_ZN16dScMgPachinko2_c13OnYoshiTryEatEi	3	port/hal/scene_mg.cpp;port/slice_lkt.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x02103d28	func_ov006_02103d28	_ZN16dScMgPachinko2_c6RenderEv	func	the one main-only spelling at the address	-	-	func_ov006_02103d28	_ZN16dScMgPachinko2_c6RenderEv	3	port/hal/scene_mg.cpp;port/slice_lkt.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x02103d78	func_ov006_02103d78	_ZN16dScMgPachinko2_c8BehaviorEv	func	the one main-only spelling at the address	-	-	func_ov006_02103d78	_ZN16dScMgPachinko2_c8BehaviorEv	2	port/hal/scene_mg.cpp;port/slice_lkt.txt
ov006	0x02103ed0	func_ov006_02103ed0	_ZN16dScMgPachinko2_c13InitResourcesEv	func	the one main-only spelling at the address	-	-	func_ov006_02103ed0	_ZN16dScMgPachinko2_c13InitResourcesEv	3	port/hal/scene_mg.cpp;port/slice_lkt.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x02104258	MgLakituLaunch_Spawn	dScMgPachinko2_c_classInit	plain	one main-only spelling of the same kind	-	-	MgLakituLaunch_Spawn	dScMgPachinko2_c_classInit	6	port/CMakeLists.txt;port/hal/scene_mg.cpp;port/slice_lkt.txt;port/tools/inferred_stub_adjudicated.txt;port/unmatched/MgCup_Factory.cpp;port/unmatched/MgPachinko2_Faces.cpp
ov006	0x0210428c	func_ov006_0210428c	_ZN12dScMgPanel_cD1Ev	func	the one main-only spelling at the address	-	-	func_ov006_0210428c	_ZN12dScMgPanel_cD1Ev	3	port/hal/scene_mg.cpp;port/slice_ppp.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x021042b0	func_ov006_021042b0	_ZN12dScMgPanel_cD0Ev	func	the one main-only spelling at the address	-	-	func_ov006_021042b0	_ZN12dScMgPanel_cD0Ev	5	port/CMakeLists.txt;port/hal/scene_mg.cpp;port/slice_ppp.txt;port/tools/inferred_stub_adjudicated.txt;port/unmatched/Mg3DEsp_Cleanup.cpp
ov006	0x021071fc	func_ov006_021071fc	_ZN12dScMgPanel_c13OnYoshiTryEatEi	func	the one main-only spelling at the address	-	-	func_ov006_021071fc	_ZN12dScMgPanel_c13OnYoshiTryEatEi	4	port/hal/scene_mg.cpp;port/slice_ppp.txt;port/tools/inferred_stub_adjudicated.txt;port/unmatched/MgPanel_Faces.cpp
ov006	0x0210730c	func_ov006_0210730c	_ZN12dScMgPanel_c6RenderEv	func	the one main-only spelling at the address	-	-	func_ov006_0210730c	_ZN12dScMgPanel_c6RenderEv	3	port/hal/scene_mg.cpp;port/slice_ppp.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x02107358	func_ov006_02107358	_ZN12dScMgPanel_c8BehaviorEv	func	the one main-only spelling at the address	-	-	func_ov006_02107358	_ZN12dScMgPanel_c8BehaviorEv	7	port/CMakeLists.txt;port/hal/scene_mg.cpp;port/mg_fanout_costs.txt;port/slice_ppp.txt;port/tools/hostgen.py;port/tools/inferred_stub_adjudicated.txt;port/unmatched/MgPanel_StateDispatch.cpp
ov006	0x021073b0	func_ov006_021073b0	_ZN12dScMgPanel_c13InitResourcesEv	func	the one main-only spelling at the address	-	-	func_ov006_021073b0	_ZN12dScMgPanel_c13InitResourcesEv	4	port/hal/scene_mg.cpp;port/slice_ppp.txt;port/tools/inferred_stub_adjudicated.txt;port/unmatched/MgPanel_Faces.cpp
ov006	0x02107858	MgPuzzlePanelPuzzlePanic_Spawn	dScMgPanel_c_classInit	plain	one main-only spelling of the same kind	-	-	MgPuzzlePanelPuzzlePanic_Spawn	dScMgPanel_c_classInit	4	port/hal/scene_mg.cpp;port/mg_fanout_costs.txt;port/slice_ppp.txt;port/unmatched/MgPanel_Faces.cpp
ov006	0x0210788c	func_ov006_0210788c	_ZN15dScMgRoulette_cD1Ev	func	the one main-only spelling at the address	-	-	func_ov006_0210788c	_ZN15dScMgRoulette_cD1Ev	3	port/hal/scene_mg_roulette.cpp;port/slice_rlt.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x02107920	func_ov006_02107920	_ZN15dScMgRoulette_cD0Ev	func	the one main-only spelling at the address	-	-	func_ov006_02107920	_ZN15dScMgRoulette_cD0Ev	3	port/hal/scene_mg_roulette.cpp;port/slice_rlt.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x021095cc	func_ov006_021095cc	_ZN15dScMgRoulette_c13OnYoshiTryEatEi	func	the one main-only spelling at the address	-	-	func_ov006_021095cc	_ZN15dScMgRoulette_c13OnYoshiTryEatEi	3	port/hal/scene_mg_roulette.cpp;port/slice_rlt.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x021096c8	func_ov006_021096c8	_ZN15dScMgRoulette_c13OnTurnIntoEggEi	func	the one main-only spelling at the address	-	-	func_ov006_021096c8	_ZN15dScMgRoulette_c13OnTurnIntoEggEi	3	port/hal/scene_mg_roulette.cpp;port/slice_rlt.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x0210980c	func_ov006_0210980c	_ZN15dScMgRoulette_c16CleanupResourcesEv	func	the one main-only spelling at the address	-	-	func_ov006_0210980c	_ZN15dScMgRoulette_c16CleanupResourcesEv	3	port/hal/scene_mg_roulette.cpp;port/slice_rlt.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x02109834	func_ov006_02109834	_ZN15dScMgRoulette_c6RenderEv	func	the one main-only spelling at the address	-	-	func_ov006_02109834	_ZN15dScMgRoulette_c6RenderEv	4	port/hal/fader_wipes.cpp;port/hal/scene_mg_roulette.cpp;port/slice_rlt.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x02109aac	func_ov006_02109aac	_ZN15dScMgRoulette_c8BehaviorEv	func	the one main-only spelling at the address	-	-	func_ov006_02109aac	_ZN15dScMgRoulette_c8BehaviorEv	4	port/hal/scene_mg_roulette.cpp;port/slice_rlt.txt;port/tools/inferred_stub_adjudicated.txt;port/unmatched/MgRoulette_WheelDispatch.cpp
ov006	0x0210a194	func_ov006_0210a194	_ZN15dScMgRoulette_c13InitResourcesEv	func	the one main-only spelling at the address	-	-	func_ov006_0210a194	_ZN15dScMgRoulette_c13InitResourcesEv	3	port/hal/scene_mg_roulette.cpp;port/slice_rlt.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x0210a400	MgMushroomRoulette_Spawn	dScMgRoulette_c_classInit	plain	one main-only spelling of the same kind	-	-	MgMushroomRoulette_Spawn	dScMgRoulette_c_classInit	11	port/CMakeLists.txt;port/hal/scene_mg.cpp;port/hal/scene_mg_roulette.cpp;port/slice_rlt.txt;port/slice_smb.txt;port/slice_snw.txt;port/tools/aritycheck_plainfunc_baseline.txt;port/unmatched/MgCup_Factory.cpp;port/unmatched/MgRoulette_Factory.cpp;port/unmatched/MgRoulette_ModelRender_02107d80.cpp;port/unmatched/MgRoulette_WheelDispatch.cpp
ov006	0x0210a4b0	func_ov006_0210a4b0	_ZN19dScMgSingle3DBase_cD1Ev	func	the one main-only spelling at the address	-	-	func_ov006_0210a4b0	_ZN19dScMgSingle3DBase_cD1Ev	16	port/hal/scene_mg_boombox.cpp;port/hal/scene_mg_card.cpp;port/hal/scene_mg_cup.cpp;port/hal/scene_mg_flower.cpp;port/hal/scene_mg_luckystars.cpp;port/hal/scene_mg_mcarlo.cpp;port/hal/scene_mg_mcarlo2.cpp;port/hal/scene_mg_memory1.cpp;port/hal/scene_mg_memory2.cpp;port/hal/scene_mg_psycheout.cpp;port/hal/scene_mg_roulette.cpp;port/hal/scene_mg_slot3.cpp;port/hal/scene_mg_snowball.cpp;port/slice_flw.txt;port/slice_mga361.txt;port/tools/inferred_stub_adjudicated.txt
ov006	0x0210a4e8	func_ov006_0210a4e8	_ZN19dScMgSingle3DBase_cD0Ev	func	the one main-only spelling at the address	-	-	func_ov006_0210a4e8	_ZN19dScMgSingle3DBase_cD0Ev	18	port/hal/scene_mg_boombox.cpp;port/hal/scene_mg_card.cpp;port/hal/scene_mg_cup.cpp;port/hal/scene_mg_flower.cpp;port/hal/scene_mg_luckystars.cpp;port/hal/scene_mg_mcarlo.cpp;port/hal/scene_mg_mcarlo2.cpp;port/hal/scene_mg_memory1.cpp;port/hal/scene_mg_memory2.cpp;port/hal/scene_mg_psycheout.cpp;port/hal/scene_mg_roulette.cpp;port/hal/scene_mg_slot3.cpp;port/hal/scene_mg_snowball.cpp;port/mg_fanout_costs.txt;port/slice_flw.txt;port/slice_mga361.txt;port/slice_mug.txt;port/tools/inferred_stub_adjudicated.txt
