actor_id	profile_id	profile_id_source	debug_string_address	candidate_ordinal	registry_candidate_count	overlay_ambiguous	overlay	profile_address	current_profile_name	proposed_profile_name	descriptor_layout	profile_index	profile_index_matches_actor_id	execute_order	draw_order	group_flags	group_flags_evidence	actor_flags	clip_offset_y	clip_radius	clip_distance	far_distance	factory_module	factory_address	current_factory_name	current_factory_file	proposed_factory_name	factory_shape	alloc_size	installed_vtable	class_name	class_name_source	proposed_factory_collision	class_filename_candidate	tu_start	tu_end	profile_rename_recommended	factory_rename_recommended	recommendation_evidence
191	PLAYER	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f858	1	1	False	ov002	0x0210a704	Player_SpawnInfo	g_profile_PLAYER	actor_profile_0x1c	191	True	191	18		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x000fa000	0x000fa000	0x02ee0000	0x02ee0000	ov002	0x020e6c0c	Player_Spawn	src/Player_Spawn.cpp	daPly_c_classInit	new_plus_ctor_call	0x00000768	0x0210a83c	daPly_c	SM64DS RTTI ov002:0x0210a56c		d_a_ply.cpp	0x20bd828	0x20e6c40	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
192	PUSHBLOCK	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fce4	1	1	False	ov002	0x0210968c	PushBlock_SpawnInfo	g_profile_PUSHBLOCK	actor_profile_0x1c	192	True	192	31		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00096000	0x0012c000	0x01000000	0x00000000	ov002	0x020b910c	PushBlock_Spawn	src/PushBlock_Spawn.cpp	daObjPushblock_c_classInit	new_plus_inlined_ctor	0x000004f4	0x021096b0	daObjPushblock_c	SM64DS RTTI ov002:0x0210966c		d_a_obj_pushblock.cpp	0x20b8bf0	0x20b9148	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
193	BATTA_BLOCK	symbols/actor_debug_names.tsv (literal ROM string table)	0x0209023c	1	1	False	ov080	0x02128174	CrazedCrate_SpawnInfo	g_profile_BATTA_BLOCK	actor_profile_0x1c	193	True	193	123		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00008283	0x00032000	0x0005a000	0x01000000	0x01000000	ov080	0x021253b4	CrazedCrate_Spawn	src/CrazedCrate_Spawn.c	daBttBk_c_classInit	new_plus_inlined_ctor	0x00000378	0x02128198	daBttBk_c	SM64DS RTTI ov080:0x02128168		d_a_btt_bk.cpp	0x2124a20	0x2125404	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
194	BLOCK_S	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f918	1	1	False	ov098	0x0213c510	Crate_SpawnInfo	g_profile_BLOCK_S	actor_profile_0x1c	194	True	194	37		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000082	0x00032000	0x00064000	0x01000000	0x01000000	ov098	0x02139f04	Crate_Spawn	src/Crate_Spawn.cpp	daObjBlockS_c_classInit	new_plus_inlined_ctor	0x00000608	0x0213c534	daObjBlockS_c	SM64DS RTTI ov098:0x0213c4d4		d_a_obj_block_s.cpp	0x2138040	0x2139f70	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
195	LUIGI	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f728	1	1	False	ov055	0x02111abc	MirrorLuigi_SpawnInfo	g_profile_LUIGI	actor_profile_0x1c	195	True	195	19		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00800002	0x00050000	0x00050000	0x01f40000	0x01f40000	ov055	0x02111860	MirrorLuigi_Spawn	src/MirrorLuigi_Spawn.cpp	daLuigi_c_classInit	new_plus_inlined_ctor	0x0000020c	0x02111ae0	daLuigi_c	SM64DS RTTI ov055:0x02111ab0		d_a_luigi.cpp	0x21111a0	0x21118d4	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
196	LAVA	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f6b0	1	1	False	ov002	0x021093bc	PoppingLavaBubbles_SpawnInfo	g_profile_LAVA	actor_profile_0x1c	196	True	196	20		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000000	0x00000000	0x00001000	0x00000000	0x00000000	ov002	0x020b6dd8	PoppingLavaBubbles_Spawn	src/PoppingLavaBubbles_Spawn.c	daObjLava_c_classInit	new_plus_inlined_ctor	0x000000d8	0x021093e0	daObjLava_c	SM64DS RTTI ov002:0x021093a0		d_a_obj_lava.cpp	0x20b6d28	0x20b6e08	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
197	WATERFALL	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fd08	1	1	False	ov002	0x0210947c	WaterfallMist_SpawnInfo	g_profile_WATERFALL	actor_profile_0x1c	197	True	197	21		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00800003	0x00060000	0x00300000	0x02000000	0x00000000	ov002	0x020b6ee8	WaterfallMist_Spawn	src/WaterfallMist_Spawn.cpp	daObjWaterfall_c_classInit	new_plus_inlined_ctor	0x000000dc	0x021094a0	daObjWaterfall_c	SM64DS RTTI ov002:0x0210945c		d_a_obj_waterfall.cpp	0x20b6e08	0x20b6f18	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
198	KURIKING	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fac8	1	1	False	ov074	0x02122e78	Goomboss_SpawnInfo	g_profile_KURIKING	actor_profile_0x1c	198	True	198	22		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x34800000	0x00000000	0x00100000	0x03000000	0x03000000	ov074	0x02122838	Goomboss_Spawn	src/Goomboss_Spawn.cpp	daKuriKing_c_classInit	new_plus_inlined_ctor	0x00000610	0x02122eb8	daKuriKing_c	SM64DS RTTI ov074:0x02122e30	ov074:0x02122764;ov074:0x02122838	d_a_kuri_king.cpp	0x211f000	0x212290c	yes	no	not_apply=global_classinit_name_collision
199	KURIKING_VANISH	symbols/actor_debug_names.tsv (literal ROM string table)	0x02090738	1	1	False	ov074	0x02122e94	ExplosionGoomba_SpawnInfo	g_profile_KURIKING_VANISH	actor_profile_0x1c	199	True	199	23		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x24800002	0x00000000	0x00100000	0x03000000	0x03000000	ov074	0x02122764	ExplosionGoomba_Spawn	src/ExplosionGoomba_Spawn.cpp	daKuriKing_c_classInit	new_plus_inlined_ctor	0x00000610	0x02122eb8	daKuriKing_c	SM64DS RTTI ov074:0x02122e30	ov074:0x02122764;ov074:0x02122838	d_a_kuri_king.cpp	0x211f000	0x212290c	yes	no	not_apply=global_classinit_name_collision
200	KURIBO	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f7d8	1	1	False	ov084	0x021308ec	Goomba_SpawnInfo	g_profile_KURIBO	actor_profile_0x1c	200	True	200	24		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x10000006	0x00032000	0x00046000	0x01000000	0x01000000	ov084	0x0212c0b0	Goomba_Spawn	src/Goomba_Spawn.c	daKrb_c_classInit	new_plus_inlined_ctor	0x00000478	0x02130948	daKrb_c	SM64DS RTTI ov084:0x021308e0	ov084:0x0212bff8;ov084:0x0212c054;ov084:0x0212c0b0	d_a_krb.cpp	0x2129020	0x212c10c	yes	no	not_apply=global_classinit_name_collision
201	KURIBO_S	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fa74	1	1	False	ov084	0x02130908	GoombaSmall_SpawnInfo	g_profile_KURIBO_S	actor_profile_0x1c	201	True	201	25		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x10000006	0x00032000	0x00046000	0x006a4000	0x00800000	ov084	0x0212c054	GoombaSmall_Spawn	src/GoombaSmall_Spawn.c	daKrb_c_classInit	new_plus_inlined_ctor	0x00000478	0x02130948	daKrb_c	SM64DS RTTI ov084:0x021308e0	ov084:0x0212bff8;ov084:0x0212c054;ov084:0x0212c0b0	d_a_krb.cpp	0x2129020	0x212c10c	yes	no	not_apply=global_classinit_name_collision
202	KURIBO_L	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fbac	1	1	False	ov084	0x02130924	GoombaLarge_SpawnInfo	g_profile_KURIBO_L	actor_profile_0x1c	202	True	202	26		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x10000006	0x00064000	0x000c8000	0x01000000	0x01000000	ov084	0x0212bff8	GoombaLarge_Spawn	src/GoombaLarge_Spawn.c	daKrb_c_classInit	new_plus_inlined_ctor	0x00000478	0x02130948	daKrb_c	SM64DS RTTI ov084:0x021308e0	ov084:0x0212bff8;ov084:0x0212c054;ov084:0x0212c0b0	d_a_krb.cpp	0x2129020	0x212c10c	yes	no	not_apply=global_classinit_name_collision
203	NOKONOKO	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fab0	1	1	False	ov062	0x0211da74	Koopa_SpawnInfo	g_profile_NOKONOKO	actor_profile_0x1c	203	True	203	27		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x10000006	0x00064000	0x00064000	0x01000000	0x00640000	ov062	0x0211970c	Koopa_Spawn	src/Koopa_Spawn.c	daNknk_c_classInit	new_plus_inlined_ctor	0x000003d0	0x0211dab4	daNknk_c	SM64DS RTTI ov062:0x0211da68	ov062:0x021196bc;ov062:0x0211970c	d_a_nknk.cpp	0x21174cc	0x211975c	yes	no	not_apply=global_classinit_name_collision
204	NOKONOKO_S	symbols/actor_debug_names.tsv (literal ROM string table)	0x0209014c	1	1	False	ov062	0x0211da90	KoopaSmall_SpawnInfo	g_profile_NOKONOKO_S	actor_profile_0x1c	204	True	204	28		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x10000006	0x00032000	0x00032000	0x006a4000	0x00800000	ov062	0x021196bc	KoopaSmall_Spawn	src/KoopaSmall_Spawn.c	daNknk_c_classInit	new_plus_inlined_ctor	0x000003d0	0x0211dab4	daNknk_c	SM64DS RTTI ov062:0x0211da68	ov062:0x021196bc;ov062:0x0211970c	d_a_nknk.cpp	0x21174cc	0x211975c	yes	no	not_apply=global_classinit_name_collision
205	RACE_FLAG	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fe94	1	1	False	ov062	0x0211dc30	KoopaFlag_SpawnInfo	g_profile_RACE_FLAG	actor_profile_0x1c	205	True	205	30		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00190000	0x00190000	0x013e8000	0x013e8000	ov062	0x0211b208	KoopaFlag_Spawn	src/KoopaFlag_Spawn.c	daRFlag_c_classInit	new_plus_inlined_ctor	0x00000174	0x0211dc54	daRFlag_c	SM64DS RTTI ov062:0x0211dc24		d_a_r_flag.cpp	0x211af38	0x211b248	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
206	BOMBHEI	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f8c0	1	1	False	ov102	0x0214e534	BobOmb_SpawnInfo	g_profile_BOMBHEI	actor_profile_0x1c	206	True	206	45		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x10008083	0x00032000	0x00046000	0x01000000	0x01000000	ov102	0x0214c6f8	BobOmb_Spawn	src/BobOmb_Spawn.c	daBmb_c_classInit	new_plus_inlined_ctor	0x00000400	0x0214e558	daBmb_c	SM64DS RTTI ov102:0x0214e508		d_a_bmb.cpp	0x214a96c	0x214c748	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
207	CANNON	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f848	1	1	False	ov098	0x0213c67c	Cannon_SpawnInfo	g_profile_CANNON	actor_profile_0x1c	207	True	207	47		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000003	0x000c8000	0x000c8000	0x01000000	0x00000000	ov098	0x0213b43c	Cannon_Spawn	src/Cannon_Spawn.cpp	daCnn_c_classInit	new_plus_inlined_ctor	0x00000198	0x0213c6a0	daCnn_c	SM64DS RTTI ov098:0x0213c670		d_a_cnn.cpp	0x213a900	0x213b47c	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
208	WATERBOMB	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fde0	1	1	False	ov098	0x0213c74c	WaterBomb_SpawnInfo	g_profile_WATERBOMB	actor_profile_0x1c	208	True	208	48		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00064000	0x00064000	0x01000000	0x00640000	ov098	0x0213bf10	WaterBomb_Spawn	src/WaterBomb_Spawn.c	daWbm_c_classInit	new_plus_inlined_ctor	0x000003cc	0x0213c770	daWbm_c	SM64DS RTTI ov098:0x0213c740		d_a_wbm.cpp	0x213b47c	0x213bf60	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
209	TERESA	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f7a8	1	1	False	ov063	0x0211e770	Boo_SpawnInfo	g_profile_TERESA	actor_profile_0x1c	209	True	209	49		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000006	0x00064000	0x00064000	0x01000000	0x00a00000	ov063	0x0211c590	Boo_Spawn	src/actors/daTrs_c/Boo_Spawn.cpp	daTrs_c_classInit	new_plus_inlined_ctor	0x000005e0	0x0211e828	daTrs_c	SM64DS RTTI ov063:0x0211e738	ov063:0x0211c520;ov063:0x0211c590	d_a_trs.cpp	0x2115ee0	0x211c600	yes	no	not_apply=global_classinit_name_collision
210	BOSS_TERESA	symbols/actor_debug_names.tsv (literal ROM string table)	0x02090284	1	1	False	ov063	0x0211e78c	BigBoo_SpawnInfo	g_profile_BOSS_TERESA	actor_profile_0x1c	210	True	210	50		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000006	0x000c8000	0x000c8000	0x01000000	0x00a00000	ov063	0x0211c520	BigBoo_Spawn	src/actors/BigBoo/BigBoo_Spawn.cpp	daTrs_c_classInit	new_plus_inlined_ctor	0x000005e0	0x0211e828	daTrs_c	SM64DS RTTI ov063:0x0211e738	ov063:0x0211c520;ov063:0x0211c590	d_a_trs.cpp	0x2115ee0	0x211c600	yes	no	not_apply=global_classinit_name_collision
211	ICON_TERESA	symbols/actor_debug_names.tsv (literal ROM string table)	0x0209029c	1	1	False	ov063	0x0211e7c4	BigBooIcon_SpawnInfo	g_profile_ICON_TERESA	actor_profile_0x1c	211	True	211	51		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000000	0x00000000	0x00001000	0x00000000	0x00000000	ov063	0x0211c4a0	BigBooIcon_Spawn	src/actors/BigBooIcon/BigBooIcon_Spawn.c	daTrsIcon_c_classInit	new_plus_inlined_ctor	0x000000d8	0x0211e8ac	daTrsIcon_c	SM64DS RTTI ov063:0x0211e744		d_a_trs_icon.cpp	0x2115ee0	0x211c600	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
212	T_BASKET	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f9b4	1	1	False	ov063	0x0211e7a8	BooCage_SpawnInfo	g_profile_T_BASKET	actor_profile_0x1c	212	True	212	52		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00064000	0x00064000	0x01000000	0x00a00000	ov063	0x0211c4d0	BooCage_Spawn	src/actors/BooCage/BooCage_Spawn.c	daTBasket_c_classInit	new_plus_inlined_ctor	0x00000380	0x0211e930	daTBasket_c	SM64DS RTTI ov063:0x0211e72c		d_a_t_basket.cpp	0x2115ee0	0x211c600	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
213	BOOK_SWITCH	symbols/actor_debug_names.tsv (literal ROM string table)	0x020902a8	1	1	False	ov020	0x02114898	data_ov020_02114898	g_profile_BOOK_SWITCH	actor_profile_0x1c	213	True	213	54		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00064000	0x00064000	0x01000000	0x01000000	ov020	0x021127f4	func_ov020_021127f4	src/func_ov020_021127f4.c	daBook_c_classInit	new_plus_inlined_ctor	0x00000454	0x0211495c	daBook_c	SM64DS RTTI ov020:0x02114844	ov020:0x021127f4;ov020:0x02112880;ov020:0x021128dc	d_a_book.cpp	0x21111a0	0x2112938	yes	no	not_apply=global_classinit_name_collision
214	BUBBLE	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f850	1	1	False	ov064	0x0211bec8	LavaBubble_SpawnInfo	g_profile_BUBBLE	actor_profile_0x1c	214	True	214	58		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00064000	0x00064000	0x01000000	0x00640000	ov064	0x02118b10	LavaBubble_Spawn	src/LavaBubble_Spawn.c	daBbl_c_classInit	new_plus_inlined_ctor	0x0000031c	0x0211beec	daBbl_c	SM64DS RTTI ov064:0x0211bebc		d_a_bbl.cpp	0x21185c0	0x2118b50	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
215	DONKETU	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f8e8	1	1	False	ov064	0x0211b818	Bully_SpawnInfo	g_profile_DONKETU	actor_profile_0x1c	215	True	215	59		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x10000006	0x00064000	0x00064000	0x01000000	0x01000000	ov064	0x02117444	Bully_Spawn	src/Bully_Spawn.c	daDonketu_c_classInit	new_plus_inlined_ctor	0x00000400	0x0211b870	daDonketu_c	SM64DS RTTI ov064:0x0211b7fc		d_a_donketu.cpp	0x2117070	0x21174a0	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
216	BOSS_DONKETU	symbols/actor_debug_names.tsv (literal ROM string table)	0x02090458	1	1	False	ov064	0x0211b920	BigBully_SpawnInfo	g_profile_BOSS_DONKETU	actor_profile_0x1c	216	True	216	60		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x10000006	0x000c8000	0x000c8000	0x01000000	0x01000000	ov064	0x0211791c	BigBully_Spawn	src/BigBully_Spawn.c	daBDonketu_c_classInit	new_plus_inlined_ctor	0x00000400	0x0211b978	daBDonketu_c	SM64DS RTTI ov064:0x0211b904		d_a_b_donketu.cpp	0x21174a0	0x2117978	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
217	ICE_DONKETU	symbols/actor_debug_names.tsv (literal ROM string table)	0x020902c0	1	1	False	ov027	0x021138d8	ChillBully_SpawnInfo	g_profile_ICE_DONKETU	actor_profile_0x1c	217	True	217	61		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x10000006	0x00064000	0x00064000	0x01000000	0x00bb8000	ov027	0x0211186c	ChillBully_Spawn	src/ChillBully_Spawn.c	daIDonketu_c_classInit	new_plus_inlined_ctor	0x000003fc	0x02113930	daIDonketu_c	SM64DS RTTI ov027:0x021138b0		d_a_i_donketu.cpp	0x21115c4	0x21118c8	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
218	KING_DONKETU	symbols/actor_debug_names.tsv (literal ROM string table)	0x02090478	1	1	False	ov073	0x0212306c	ChiefChilly_SpawnInfo	g_profile_KING_DONKETU	actor_profile_0x1c	218	True	218	62		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x10000000	0x001f4000	0x001f4000	0x01000000	0x01000000	ov073	0x02121ec8	ChiefChilly_Spawn	src/ChiefChilly_Spawn.cpp	daKing_Donketu_c_classInit	new_plus_inlined_ctor	0x00000504	0x02123090	daKing_Donketu_c	SM64DS RTTI ov073:0x0212304c		d_a_king_donketu.cpp	0x211f000	0x2121f90	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
219	WANWAN	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f810	1	1	False	ov014	0x02114750	ChainChomp_SpawnInfo	g_profile_WANWAN	actor_profile_0x1c	219	True	219	67		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x10000003	0x00120000	0x00400000	0x01000000	0x01000000	ov014	0x02112d1c	ChainChomp_Spawn	src/ChainChomp_Spawn.cpp	daWanwan_c_classInit	new_plus_inlined_ctor	0x00000620	0x021147ec	daWanwan_c	SM64DS RTTI ov014:0x02114718		d_a_wanwan.cpp	0x2111308	0x2112e0c	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
220	IRONBALL	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fa5c	1	1	False	ov100	0x02147f58	RollingIronBall_SpawnInfo	g_profile_IRONBALL	actor_profile_0x1c	220	True	220	69		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00064000	0x007d0000	0x01800000	0x01800000	ov100	0x0214316c	RollingIronBall_Spawn	src/RollingIronBall_Spawn.c	daIbl_c_classInit	new_plus_inlined_ctor	0x000003fc	0x02147f7c	daIbl_c	SM64DS RTTI ov100:0x02147f4c		d_a_ibl.cpp	0x2141f04	0x21431c4	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
221	GORO_ROCK	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fda4	1	1	False	ov021	0x02114824	RollingRock_SpawnInfo	g_profile_GORO_ROCK	actor_profile_0x1c	221	True	221	70		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00000000	0x0012c000	0x017d0000	0x017d0000	ov021	0x02112d64	RollingRock_Spawn	src/RollingRock_Spawn.c	daGrock_c_classInit	new_plus_inlined_ctor	0x000003c8	0x02114848	daGrock_c	SM64DS RTTI ov021:0x02114818		d_a_grock.cpp	0x21121e8	0x2112db4	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
222	KILLER	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f7f8	1	1	False	ov079	0x02127ec4	BulletBill_SpawnInfo	g_profile_KILLER	actor_profile_0x1c	222	True	222	76		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00000000	0x00064000	0x01000000	0x00500000	ov079	0x02126d64	BulletBill_Spawn	src/BulletBill_Spawn.c	daKlr_c_classInit	new_plus_inlined_ctor	0x000003e0	0x02127ee8	daKlr_c	SM64DS RTTI ov079:0x02127eb8		d_a_klr.cpp	0x2126648	0x2126dbc	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
223	SNOWMAN	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f950	1	1	False	ov081	0x021289cc	MrBlizzard_SpawnInfo	g_profile_SNOWMAN	actor_profile_0x1c	223	True	223	77		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x08000003	0x00064000	0x000c8000	0x01000000	0x01000000	ov081	0x02125ec0	MrBlizzard_Spawn	src/MrBlizzard_Spawn.c	daSnowman_c_classInit	new_plus_inlined_ctor	0x0000046c	0x021289f0	daSnowman_c	SM64DS RTTI ov081:0x021289b0		d_a_snowman.cpp	0x2124090	0x2125f14	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
224	SNOWBALL	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fb4c	1	1	False	ov081	0x02128a98	Snowball_SpawnInfo	g_profile_SNOWBALL	actor_profile_0x1c	224	True	224	78		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00064000	0x00064000	0x01000000	0x01000000	ov081	0x021264b4	Snowball_Spawn	src/Snowball_Spawn.c	daSnowball_c_classInit	new_plus_inlined_ctor	0x0000038c	0x02128abc	daSnowball_c	SM64DS RTTI ov081:0x02128a7c		d_a_snowball.cpp	0x2125f14	0x2126504	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
225	SHARK	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f788	1	1	False	ov090	0x021343c8	Shark_SpawnInfo	g_profile_SHARK	actor_profile_0x1c	225	True	225	79		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000003	0x00064000	0x00258000	0x01000000	0x01000000	ov090	0x02133ca0	Shark_Spawn	src/Shark_Spawn.c	daShark_c_classInit	new_plus_inlined_ctor	0x000003a0	0x021343ec	daShark_c	SM64DS RTTI ov090:0x021343bc		d_a_shark.cpp	0x213367c	0x2133ce8	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
226	MANTA	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f740	1	1	False	ov090	0x02134218	MantaRay_SpawnInfo	g_profile_MANTA	actor_profile_0x1c	226	True	226	80		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000003	0x00064000	0x003e8000	0x01000000	0x01000000	ov090	0x02132fe8	MantaRay_Spawn	src/MantaRay_Spawn.c	daManta_c_classInit	new_plus_inlined_ctor	0x00000404	0x0213423c	daManta_c	SM64DS RTTI ov090:0x0213420c		d_a_manta.cpp	0x213269c	0x2133034	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
227	PUKUPUKU	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fad4	1	1	False	ov090	0x02134300	CheepCheep_SpawnInfo	g_profile_PUKUPUKU	actor_profile_0x1c	227	True	227	81		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000003	0x00064000	0x00064000	0x01000000	0x01000000	ov090	0x02133634	CheepCheep_Spawn	src/CheepCheep_Spawn.c	daPukupuku_c_classInit	new_plus_inlined_ctor	0x00000388	0x02134324	daPukupuku_c	SM64DS RTTI ov090:0x021342e4		d_a_pukupuku.cpp	0x2133034	0x213367c	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
228	BAKUBAKU	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fae0	1	2	True	ov027	0x02113800	SlidingIce_SpawnInfo	g_profile_BAKUBAKU	actor_profile_0x1c	93	False	93	264		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00060000	0x00500000	0x01500000	0x00000000	ov027	0x02111564	SlidingIce_Spawn	src/SlidingIce_Spawn.c	daObjSlIceBlock_c_classInit	new_plus_inlined_ctor	0x0000032c	0x02113824	daObjSlIceBlock_c	SM64DS RTTI ov027:0x021137c4	ov027:0x02111564;ov027:0x02111594	d_a_obj_sl_ice_block.cpp	0x21111a0	0x21115c4	no	no	not_apply=overlay_multiplexed_registry_pointer+global_classinit_name_collision
228	BAKUBAKU	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fae0	2	2	True	ov032	0x02113800	data_ov032_02113800	g_profile_BAKUBAKU	actor_profile_0x1c	228	True	228	82		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000003	0x00000000	0x003e8000	0x01000000	0x01000000	ov032	0x0211244c	func_ov032_0211244c	src/func_ov032_0211244c.c	daBakubaku_c_classInit	new_plus_inlined_ctor	0x00000438	0x02113824	daBakubaku_c	SM64DS RTTI ov032:0x021137e4		d_a_bakubaku.cpp	0x211244c	0x21124a8	no	no	not_apply=overlay_multiplexed_registry_pointer
