module	addr	old	new	why
ov035	0x021111e4	func_ov035_021111e4	_ZN16RotatingCogSmallD0Ev	vtable slot 17
ov035	0x0211123c	func_ov035_0211123c	_ZN16RotatingCogSmall16CleanupResourcesEv	vtable slot 3
ov035	0x021112c4	func_ov035_021112c4	_ZN16RotatingCogSmall6RenderEv	vtable slot 9
ov035	0x021112ec	func_ov035_021112ec	_ZN16RotatingCogSmall8BehaviorEv	vtable slot 6
ov035	0x021114e0	func_ov035_021114e0	_ZN16RotatingCogSmall13InitResourcesEv	vtable slot 0
ov035	0x0211165c	func_ov035_0211165c	RotatingCogSmall_Spawn	spawnfunc
ov035	0x021116bc	func_ov035_021116bc	RotatingClockHand_Spawn	spawnfunc
ov035	0x021116ec	func_ov035_021116ec	_ZN17RotatingClockHandD1Ev	vtable slot 16
ov035	0x02111738	func_ov035_02111738	_ZN17RotatingClockHandD0Ev	vtable slot 17
ov035	0x021118f0	func_ov035_021118f0	_ZN17RotatingClockHand16CleanupResourcesEv	vtable slot 3
ov035	0x02111934	func_ov035_02111934	_ZN17RotatingClockHand6RenderEv	vtable slot 9
ov035	0x0211195c	func_ov035_0211195c	_ZN17RotatingClockHand8BehaviorEv	vtable slot 6
ov035	0x02111a98	func_ov035_02111a98	_ZN17RotatingClockHand13InitResourcesEv	vtable slot 0
ov035	0x02111b98	func_ov035_02111b98	SpinningPlatform_Spawn	spawnfunc
ov035	0x02112aa4	data_ov035_02112aa4	RotatingClockHand_SpawnInfo	spawninfo
ov035	0x02112adc	data_ov035_02112adc	RotatingCogSmall_SpawnInfo	spawninfo
ov035	0x02112b00	data_ov035_02112b00	_ZTV16RotatingCogSmall	vtable alloc=0x330
ov035	0x02112ba8	data_ov035_02112ba8	SpinningPlatform_SpawnInfo	spawninfo
ov035	0x02112bcc	data_ov035_02112bcc	_ZTV17RotatingClockHand	vtable alloc=0x330
ov036	0x02111414	func_ov036_02111414	SwingingPlatform_Spawn	spawnfunc
ov036	0x02111544	func_ov036_02111544	RotatingPlatformRr_Spawn	spawnfunc
ov036	0x02111580	func_ov036_02111580	_ZN18RotatingPlatformRrD1Ev	vtable slot 16
ov036	0x021115b0	func_ov036_021115b0	_ZN18RotatingPlatformRrD0Ev	vtable slot 17
ov036	0x021115f4	func_ov036_021115f4	_ZN18RotatingPlatformRr16CleanupResourcesEv	vtable slot 3
ov036	0x0211169c	func_ov036_0211169c	_ZN18RotatingPlatformRr6RenderEv	vtable slot 9
ov036	0x021116c0	func_ov036_021116c0	_ZN18RotatingPlatformRr8BehaviorEv	vtable slot 6
ov036	0x02111854	func_ov036_02111854	_ZN18RotatingPlatformRr13InitResourcesEv	vtable slot 0
ov036	0x02111904	func_ov036_02111904	ShipWing_Spawn	spawnfunc
ov036	0x0211193c	func_ov036_0211193c	_ZN8ShipWingD1Ev	vtable slot 16
ov036	0x02111988	func_ov036_02111988	_ZN8ShipWingD0Ev	vtable slot 17
ov036	0x021119e8	func_ov036_021119e8	_ZN8ShipWing16CleanupResourcesEv	vtable slot 3
ov036	0x02111a2c	func_ov036_02111a2c	_ZN8ShipWing16OnPendingDestroyEv	vtable slot 12
ov036	0x02111a30	func_ov036_02111a30	_ZN8ShipWing6RenderEv	vtable slot 9
ov036	0x02111a64	func_ov036_02111a64	_ZN8ShipWing8BehaviorEv	vtable slot 6
ov036	0x02111bb8	func_ov036_02111bb8	_ZN8ShipWing13InitResourcesEv	vtable slot 0
ov036	0x02111cd8	func_ov036_02111cd8	DonutBlock_Spawn	spawnfunc
ov036	0x02111d14	func_ov036_02111d14	_ZN10DonutBlockD1Ev	vtable slot 16
ov036	0x02111d58	func_ov036_02111d58	_ZN10DonutBlockD0Ev	vtable slot 17
ov036	0x02111db0	func_ov036_02111db0	_ZN10DonutBlock16CleanupResourcesEv	vtable slot 3
ov036	0x02111df8	func_ov036_02111df8	_ZN10DonutBlock6RenderEv	vtable slot 9
ov036	0x02111e20	func_ov036_02111e20	_ZN10DonutBlock8BehaviorEv	vtable slot 6
ov036	0x02111eb0	func_ov036_02111eb0	_ZN10DonutBlock13InitResourcesEv	vtable slot 0
ov036	0x02111f5c	func_ov036_02111f5c	ArmedRotatingPlatform_Spawn	spawnfunc
ov036	0x02111f8c	func_ov036_02111f8c	_ZN21ArmedRotatingPlatformD1Ev	vtable slot 16
ov036	0x0211200c	func_ov036_0211200c	_ZN21ArmedRotatingPlatformD0Ev	vtable slot 17
ov036	0x021120a0	func_ov036_021120a0	_ZN21ArmedRotatingPlatform16CleanupResourcesEv	vtable slot 3
ov036	0x021120b4	func_ov036_021120b4	_ZN21ArmedRotatingPlatform13InitResourcesEv	vtable slot 0
ov036	0x021120c8	func_ov036_021120c8	TrickyTriangles_Spawn	spawnfunc
ov036	0x02112538	func_ov036_02112538	FlyingCarpet_Spawn	spawnfunc
ov036	0x02113a74	data_ov036_02113a74	SwingingPlatform_SpawnInfo	spawninfo
ov036	0x02113b50	data_ov036_02113b50	RotatingPlatformRr_SpawnInfo	spawninfo
ov036	0x02113c14	data_ov036_02113c14	ShipWing_SpawnInfo	spawninfo
ov036	0x02113c38	data_ov036_02113c38	_ZTV18RotatingPlatformRr	vtable alloc=0x320
ov036	0x02113cd4	data_ov036_02113cd4	DonutBlock_SpawnInfo	spawninfo
ov036	0x02113cf8	data_ov036_02113cf8	_ZTV8ShipWing	vtable alloc=0x11c
ov036	0x02113da8	data_ov036_02113da8	ArmedRotatingPlatform_SpawnInfo	spawninfo
ov036	0x02113dcc	data_ov036_02113dcc	_ZTV10DonutBlock	vtable alloc=?
ov036	0x02113e6c	data_ov036_02113e6c	TrickyTriangles_SpawnInfo	spawninfo
ov036	0x02113ecc	data_ov036_02113ecc	_ZTV21ArmedRotatingPlatform	vtable alloc=0x320
ov036	0x02113f78	data_ov036_02113f78	FlyingCarpet_SpawnInfo	spawninfo
ov039	0x021111a0	func_ov039_021111a0	_ZN5CloudD1Ev	vtable slot 16
ov039	0x021111d0	func_ov039_021111d0	_ZN5CloudD0Ev	vtable slot 17
ov039	0x02111254	func_ov039_02111254	_ZN5Cloud16CleanupResourcesEv	vtable slot 3
ov039	0x02111278	func_ov039_02111278	_ZN5Cloud6RenderEv	vtable slot 9
ov039	0x021112a0	func_ov039_021112a0	_ZN5Cloud8BehaviorEv	vtable slot 6
ov039	0x0211132c	func_ov039_0211132c	_ZN5Cloud13InitResourcesEv	vtable slot 0
ov039	0x0211137c	func_ov039_0211137c	Cloud_Spawn	spawnfunc
ov039	0x02111834	data_ov039_02111834	Cloud_SpawnInfo	spawninfo
ov039	0x02111858	data_ov039_02111858	_ZTV5Cloud	vtable alloc=0x124
ov043	0x021113cc	func_ov043_021113cc	DiamondLift_Spawn	spawnfunc
ov043	0x021114dc	func_ov043_021114dc	RickshawBdw_Spawn	spawnfunc
ov043	0x02111518	func_ov043_02111518	_ZN11RickshawBdwD1Ev	vtable slot 16
ov043	0x02111568	func_ov043_02111568	_ZN11RickshawBdwD0Ev	vtable slot 17
ov043	0x021115cc	func_ov043_021115cc	_ZN11RickshawBdw16CleanupResourcesEv	vtable slot 3
ov043	0x021115e0	func_ov043_021115e0	_ZN11RickshawBdw13InitResourcesEv	vtable slot 0
ov043	0x021115f4	func_ov043_021115f4	RickshawPlatformBdw_Spawn	spawnfunc
ov043	0x02111630	func_ov043_02111630	_ZN19RickshawPlatformBdwD1Ev	vtable slot 16
ov043	0x021116b0	func_ov043_021116b0	_ZN19RickshawPlatformBdwD0Ev	vtable slot 17
ov043	0x02111744	func_ov043_02111744	_ZN19RickshawPlatformBdw16CleanupResourcesEv	vtable slot 3
ov043	0x02111758	func_ov043_02111758	_ZN19RickshawPlatformBdw13InitResourcesEv	vtable slot 0
ov043	0x0211176c	func_ov043_0211176c	StairsBdw_Spawn	spawnfunc
ov043	0x02112294	data_ov043_02112294	DiamondLift_SpawnInfo	spawninfo
ov043	0x02112368	data_ov043_02112368	RickshawBdw_SpawnInfo	spawninfo
ov043	0x02112438	data_ov043_02112438	RickshawPlatformBdw_SpawnInfo	spawninfo
ov043	0x0211245c	data_ov043_0211245c	_ZTV11RickshawBdw	vtable alloc=0x330
ov043	0x021124fc	data_ov043_021124fc	StairsBdw_SpawnInfo	spawninfo
ov043	0x0211255c	data_ov043_0211255c	_ZTV19RickshawPlatformBdw	vtable alloc=0x320
ov044	0x021111a0	func_ov044_021111a0	_ZN19OrangeBallBillboardD1Ev	vtable slot 16
ov044	0x021111d0	func_ov044_021111d0	_ZN19OrangeBallBillboardD0Ev	vtable slot 17
ov044	0x02111254	func_ov044_02111254	_ZN19OrangeBallBillboard16CleanupResourcesEv	vtable slot 3
ov044	0x02111278	func_ov044_02111278	_ZN19OrangeBallBillboard6RenderEv	vtable slot 9
ov044	0x021112a0	func_ov044_021112a0	_ZN19OrangeBallBillboard13InitResourcesEv	vtable slot 0
ov044	0x021112dc	func_ov044_021112dc	OrangeBallBillboard_Spawn	spawnfunc
ov044	0x021115e0	data_ov044_021115e0	OrangeBallBillboard_SpawnInfo	spawninfo
ov044	0x02111604	data_ov044_02111604	_ZTV19OrangeBallBillboard	vtable alloc=0x124
ov045	0x021114dc	func_ov045_021114dc	FireSeaElevator_Spawn	spawnfunc
ov045	0x0211150c	func_ov045_0211150c	_ZN15FireSeaElevatorD1Ev	vtable slot 16
ov045	0x02111558	func_ov045_02111558	_ZN15FireSeaElevatorD0Ev	vtable slot 17
ov045	0x021115b8	func_ov045_021115b8	_ZN15FireSeaElevator16CleanupResourcesEv	vtable slot 3
ov045	0x021115f0	func_ov045_021115f0	_ZN15FireSeaElevator6RenderEv	vtable slot 9
ov045	0x02111618	func_ov045_02111618	_ZN15FireSeaElevator8BehaviorEv	vtable slot 6
ov045	0x02111738	func_ov045_02111738	_ZN15FireSeaElevator13InitResourcesEv	vtable slot 0
ov045	0x02111808	func_ov045_02111808	PoleLift_Spawn	spawnfunc
ov045	0x02111840	func_ov045_02111840	_ZN8PoleLiftD1Ev	vtable slot 16
ov045	0x02111878	func_ov045_02111878	_ZN8PoleLiftD0Ev	vtable slot 17
ov045	0x02111938	func_ov045_02111938	_ZN8PoleLift16CleanupResourcesEv	vtable slot 3
ov045	0x02111970	func_ov045_02111970	_ZN8PoleLift16OnPendingDestroyEv	vtable slot 12
ov045	0x02111974	func_ov045_02111974	_ZN8PoleLift6RenderEv	vtable slot 9
ov045	0x021119c0	func_ov045_021119c0	_ZN8PoleLift8BehaviorEv	vtable slot 6
ov045	0x02111a30	func_ov045_02111a30	_ZN8PoleLift13InitResourcesEv	vtable slot 0
ov045	0x02111ad4	func_ov045_02111ad4	ExtendingPlatform_Spawn	spawnfunc
ov045	0x02111bf4	func_ov045_02111bf4	FloatingFloorBfs_Spawn	spawnfunc
ov045	0x02111c30	func_ov045_02111c30	_ZN16FloatingFloorBfsD1Ev	vtable slot 16
ov045	0x02111c80	func_ov045_02111c80	_ZN16FloatingFloorBfsD0Ev	vtable slot 17
ov045	0x02111ce4	func_ov045_02111ce4	_ZN16FloatingFloorBfs16CleanupResourcesEv	vtable slot 3
ov045	0x02111cf8	func_ov045_02111cf8	_ZN16FloatingFloorBfs13InitResourcesEv	vtable slot 0
ov045	0x02111d0c	func_ov045_02111d0c	TiltingPlatformBfs_Spawn	spawnfunc
ov045	0x02111d48	func_ov045_02111d48	_ZN12FallBlockBfsD1Ev	vtable slot 16
ov045	0x02111d98	func_ov045_02111d98	_ZN12FallBlockBfsD0Ev	vtable slot 17
ov045	0x02111dfc	func_ov045_02111dfc	_ZN12FallBlockBfs16CleanupResourcesEv	vtable slot 3
ov045	0x02111e10	func_ov045_02111e10	_ZN12FallBlockBfs13InitResourcesEv	vtable slot 0
ov045	0x02111e24	func_ov045_02111e24	FallBlockBfs_Spawn	spawnfunc
ov045	0x02112cd0	data_ov045_02112cd0	FireSeaElevator_SpawnInfo	spawninfo
ov045	0x02112d98	data_ov045_02112d98	PoleLift_SpawnInfo	spawninfo
ov045	0x02112dbc	data_ov045_02112dbc	_ZTV15FireSeaElevator	vtable alloc=0x328
ov045	0x02112e5c	data_ov045_02112e5c	ExtendingPlatform_SpawnInfo	spawninfo
ov045	0x02112e80	data_ov045_02112e80	_ZTV8PoleLift	vtable alloc=0x358
ov045	0x02112f2c	data_ov045_02112f2c	FloatingFloorBfs_SpawnInfo	spawninfo
ov045	0x02112ffc	data_ov045_02112ffc	TiltingPlatformBfs_SpawnInfo	spawninfo
ov045	0x02113020	data_ov045_02113020	_ZTV16FloatingFloorBfs	vtable alloc=0x32c
ov045	0x021130d0	data_ov045_021130d0	FallBlockBfs_SpawnInfo	spawninfo
ov045	0x021130f4	data_ov045_021130f4	_ZTV12FallBlockBfs	vtable alloc=0x34c
ov047	0x02111280	func_ov047_02111280	RickshawBs_Spawn	spawnfunc
ov047	0x021112bc	func_ov047_021112bc	_ZN10RickshawBsD1Ev	vtable slot 16
ov047	0x0211130c	func_ov047_0211130c	_ZN10RickshawBsD0Ev	vtable slot 17
ov047	0x02111370	func_ov047_02111370	_ZN10RickshawBs16CleanupResourcesEv	vtable slot 3
ov047	0x02111384	func_ov047_02111384	_ZN10RickshawBs13InitResourcesEv	vtable slot 0
ov047	0x021114d4	func_ov047_021114d4	RickshawPlatformBs_Spawn	spawnfunc
ov047	0x02111510	func_ov047_02111510	_ZN18RickshawPlatformBsD1Ev	vtable slot 16
ov047	0x02111590	func_ov047_02111590	_ZN18RickshawPlatformBsD0Ev	vtable slot 17
ov047	0x02111624	func_ov047_02111624	_ZN18RickshawPlatformBs16CleanupResourcesEv	vtable slot 3
ov047	0x02111638	func_ov047_02111638	_ZN18RickshawPlatformBs13InitResourcesEv	vtable slot 0
ov047	0x0211164c	func_ov047_0211164c	StairsBs_Spawn	spawnfunc
ov047	0x0211227c	data_ov047_0211227c	RickshawBs_SpawnInfo	spawninfo
ov047	0x0211237c	data_ov047_0211237c	_ZTV10RickshawBs	vtable alloc=0x330
ov047	0x02112428	data_ov047_02112428	RickshawPlatformBs_SpawnInfo	spawninfo
ov047	0x021124ec	data_ov047_021124ec	StairsBs_SpawnInfo	spawninfo
ov047	0x0211254c	data_ov047_0211254c	_ZTV18RickshawPlatformBs	vtable alloc=0x320
ov052	0x02111440	func_ov052_02111440	_ZN14SquarePathLiftD1Ev	vtable slot 16
ov052	0x02111484	func_ov052_02111484	_ZN14SquarePathLiftD0Ev	vtable slot 17
ov052	0x021114dc	func_ov052_021114dc	_ZN14SquarePathLift16CleanupResourcesEv	vtable slot 3
ov052	0x02111524	func_ov052_02111524	_ZN14SquarePathLift6RenderEv	vtable slot 9
ov052	0x0211154c	func_ov052_0211154c	_ZN14SquarePathLift8BehaviorEv	vtable slot 6
ov052	0x0211177c	func_ov052_0211177c	_ZN14SquarePathLift13InitResourcesEv	vtable slot 0
ov052	0x02111830	func_ov052_02111830	SquarePathLift_Spawn	spawnfunc
ov052	0x021125cc	data_ov052_021125cc	SquarePathLift_SpawnInfo	spawninfo
ov052	0x021125f0	data_ov052_021125f0	_ZTV14SquarePathLift	vtable alloc=0x330
ov055	0x021111a0	func_ov055_021111a0	_ZN11MirrorLuigiD1Ev	vtable slot 16
ov055	0x021111f8	func_ov055_021111f8	_ZN11MirrorLuigiD0Ev	vtable slot 17
ov055	0x02111318	func_ov055_02111318	_ZN11MirrorLuigi16CleanupResourcesEv	vtable slot 3
ov055	0x02111354	func_ov055_02111354	_ZN11MirrorLuigi16OnPendingDestroyEv	vtable slot 12
ov055	0x02111358	func_ov055_02111358	_ZN11MirrorLuigi6RenderEv	vtable slot 9
ov055	0x02111508	func_ov055_02111508	_ZN11MirrorLuigi8BehaviorEv	vtable slot 6
ov055	0x02111674	func_ov055_02111674	_ZN11MirrorLuigi13InitResourcesEv	vtable slot 0
ov055	0x02111860	func_ov055_02111860	MirrorLuigi_Spawn	spawnfunc
ov055	0x02111abc	data_ov055_02111abc	MirrorLuigi_SpawnInfo	spawninfo
ov055	0x02111ae0	data_ov055_02111ae0	_ZTV11MirrorLuigi	vtable alloc=0x20c
ov056	0x021111a0	func_ov056_021111a0	_ZN17BigMovingIceBlockD1Ev	vtable slot 16
ov056	0x021111e4	func_ov056_021111e4	_ZN17BigMovingIceBlockD0Ev	vtable slot 17
ov056	0x0211123c	func_ov056_0211123c	_ZN17BigMovingIceBlock16CleanupResourcesEv	vtable slot 3
ov056	0x02111284	func_ov056_02111284	_ZN17BigMovingIceBlock6RenderEv	vtable slot 9
ov056	0x021112ac	func_ov056_021112ac	_ZN17BigMovingIceBlock8BehaviorEv	vtable slot 6
ov056	0x021114e0	func_ov056_021114e0	_ZN17BigMovingIceBlock13InitResourcesEv	vtable slot 0
ov056	0x02111594	func_ov056_02111594	BigMovingIceBlock_Spawn	spawnfunc
ov056	0x02113344	data_ov056_02113344	BigMovingIceBlock_SpawnInfo	spawninfo
ov056	0x02113368	data_ov056_02113368	_ZTV17BigMovingIceBlock	vtable alloc=0x330
ov058	0x021111a0	func_ov058_021111a0	_ZN15RecRoomCupboardD1Ev	vtable slot 16
ov058	0x021111e0	func_ov058_021111e0	_ZN15RecRoomCupboardD0Ev	vtable slot 17
ov058	0x02111234	func_ov058_02111234	_ZN15RecRoomCupboard16CleanupResourcesEv	vtable slot 3
ov058	0x0211123c	func_ov058_0211123c	_ZN15RecRoomCupboard8BehaviorEv	vtable slot 6
ov058	0x0211161c	func_ov058_0211161c	_ZN15RecRoomCupboard13InitResourcesEv	vtable slot 0
ov058	0x02111688	func_ov058_02111688	RecRoomCupboard_Spawn	spawnfunc
ov058	0x02111a4c	data_ov058_02111a4c	RecRoomCupboard_SpawnInfo	spawninfo
ov058	0x02111a70	data_ov058_02111a70	_ZTV15RecRoomCupboard	vtable alloc=0x21c
ov060	0x02111900	func_ov060_02111900	_ZN6BowserD1Ev	vtable slot 16
ov060	0x02111950	func_ov060_02111950	_ZN6BowserD0Ev	vtable slot 17
ov060	0x021119b4	func_ov060_021119b4	_ZN10BowserTailD1Ev	vtable slot 16
ov060	0x021119e4	func_ov060_021119e4	_ZN10BowserTailD0Ev	vtable slot 17
ov060	0x02115e80	func_ov060_02115e80	_ZN6Bowser16CleanupResourcesEv	vtable slot 3
ov060	0x02115f00	func_ov060_02115f00	_ZN10BowserTail16CleanupResourcesEv	vtable slot 3
ov060	0x02115f08	func_ov060_02115f08	_ZN6Bowser16OnPendingDestroyEv	vtable slot 12
ov060	0x02115f0c	func_ov060_02115f0c	_ZN6Bowser6RenderEv	vtable slot 9
ov060	0x02115f5c	func_ov060_02115f5c	_ZN10BowserTail6RenderEv	vtable slot 9
ov060	0x02115f64	func_ov060_02115f64	_ZN6Bowser8BehaviorEv	vtable slot 6
ov060	0x02116078	func_ov060_02116078	_ZN10BowserTail8BehaviorEv	vtable slot 6
ov060	0x02116130	func_ov060_02116130	_ZN6Bowser13InitResourcesEv	vtable slot 0
ov060	0x021163b4	func_ov060_021163b4	_ZN10BowserTail13InitResourcesEv	vtable slot 0
ov060	0x021163f0	func_ov060_021163f0	BowserTail_Spawn	spawnfunc
ov060	0x02116428	func_ov060_02116428	Bowser_Spawn	spawnfunc
ov060	0x02116484	func_ov060_02116484	_ZN10BowserFireD1Ev	vtable slot 16
ov060	0x021164c4	func_ov060_021164c4	_ZN10BowserFireD0Ev	vtable slot 17
ov060	0x021176c4	func_ov060_021176c4	_ZN10BowserFire16CleanupResourcesEv	vtable slot 3
ov060	0x021176cc	func_ov060_021176cc	_ZN10BowserFire6RenderEv	vtable slot 9
ov060	0x021176d4	func_ov060_021176d4	_ZN10BowserFire8BehaviorEv	vtable slot 6
ov060	0x02117790	func_ov060_02117790	_ZN10BowserFire13InitResourcesEv	vtable slot 0
ov060	0x02117938	func_ov060_02117938	BowserFire_Spawn	spawnfunc
ov060	0x02117980	func_ov060_02117980	_ZN18BowserFireSeaArenaD1Ev	vtable slot 16
ov060	0x021179d4	func_ov060_021179d4	_ZN18BowserFireSeaArenaD0Ev	vtable slot 17
ov060	0x02117b58	func_ov060_02117b58	_ZN18BowserFireSeaArena16CleanupResourcesEv	vtable slot 3
ov060	0x02117b9c	func_ov060_02117b9c	_ZN18BowserFireSeaArena6RenderEv	vtable slot 9
ov060	0x02117bc8	func_ov060_02117bc8	_ZN18BowserFireSeaArena8BehaviorEv	vtable slot 6
ov060	0x02117c30	func_ov060_02117c30	_ZN18BowserFireSeaArena13InitResourcesEv	vtable slot 0
ov060	0x02117cdc	func_ov060_02117cdc	BowserFireSeaArena_Spawn	spawnfunc
ov060	0x02118408	func_ov060_02118408	BowserSkyPlatform_Spawn	spawnfunc
ov060	0x02118438	func_ov060_02118438	_ZN17BowserSkyPlatformD1Ev	vtable slot 16
ov060	0x02118470	func_ov060_02118470	_ZN17BowserSkyPlatformD0Ev	vtable slot 17
ov060	0x02118ab0	func_ov060_02118ab0	_ZN17BowserSkyPlatform16CleanupResourcesEv	vtable slot 3
ov060	0x02118ad4	func_ov060_02118ad4	_ZN17BowserSkyPlatform6RenderEv	vtable slot 9
ov060	0x02118b2c	func_ov060_02118b2c	_ZN17BowserSkyPlatform8BehaviorEv	vtable slot 6
ov060	0x02118bb4	func_ov060_02118bb4	_ZN17BowserSkyPlatform13InitResourcesEv	vtable slot 0
ov060	0x02118cbc	func_ov060_02118cbc	SpikeBomb_Spawn	spawnfunc
ov060	0x02118cfc	func_ov060_02118cfc	_ZN16BowserShockwavesD1Ev	vtable slot 16
ov060	0x02118d64	func_ov060_02118d64	_ZN16BowserShockwavesD0Ev	vtable slot 17
ov060	0x02118de0	func_ov060_02118de0	_ZN16BowserShockwaves16CleanupResourcesEv	vtable slot 3
ov060	0x02118e1c	func_ov060_02118e1c	_ZN16BowserShockwaves6RenderEv	vtable slot 9
ov060	0x02118eb8	func_ov060_02118eb8	_ZN16BowserShockwaves8BehaviorEv	vtable slot 6
ov060	0x02119004	func_ov060_02119004	_ZN16BowserShockwaves13InitResourcesEv	vtable slot 0
ov060	0x021191f4	func_ov060_021191f4	BowserShockwaves_Spawn	spawnfunc
ov060	0x0211a5f4	data_ov060_0211a5f4	Bowser_SpawnInfo	spawninfo
ov060	0x0211a610	data_ov060_0211a610	BowserTail_SpawnInfo	spawninfo
ov060	0x0211a634	data_ov060_0211a634	_ZTV10BowserTail	vtable alloc=0x118
ov060	0x0211a6b8	data_ov060_0211a6b8	_ZTV6Bowser	vtable alloc=?
ov060	0x0211a7d0	data_ov060_0211a7d0	BowserFire_SpawnInfo	spawninfo
ov060	0x0211a7f4	data_ov060_0211a7f4	_ZTV10BowserFire	vtable alloc=0x38c
ov060	0x0211a88c	data_ov060_0211a88c	BowserFireSeaArena_SpawnInfo	spawninfo
ov060	0x0211a8b0	data_ov060_0211a8b0	_ZTV18BowserFireSeaArena	vtable alloc=0x570
ov060	0x0211a964	data_ov060_0211a964	BowserSkyPlatform_SpawnInfo	spawninfo
ov060	0x0211aa68	data_ov060_0211aa68	SpikeBomb_SpawnInfo	spawninfo
ov060	0x0211aa8c	data_ov060_0211aa8c	_ZTV17BowserSkyPlatform	vtable alloc=0x32c
ov060	0x0211ab30	data_ov060_0211ab30	BowserShockwaves_SpawnInfo	spawninfo
ov060	0x0211ab54	data_ov060_0211ab54	_ZTV16BowserShockwaves	vtable alloc=0x218
ov062	0x02115ee0	func_ov062_02115ee0	_ZN7ChuckyaD1Ev	vtable slot 16
ov062	0x02115f28	func_ov062_02115f28	_ZN7ChuckyaD0Ev	vtable slot 17
ov062	0x02116fc0	func_ov062_02116fc0	_ZN7Chuckya16CleanupResourcesEv	vtable slot 3
ov062	0x02117020	func_ov062_02117020	_ZN7Chuckya16OnPendingDestroyEv	vtable slot 12
ov062	0x02117024	func_ov062_02117024	_ZN7Chuckya6RenderEv	vtable slot 9
ov062	0x0211707c	func_ov062_0211707c	_ZN7Chuckya8BehaviorEv	vtable slot 6
ov062	0x02117334	func_ov062_02117334	_ZN7Chuckya13InitResourcesEv	vtable slot 0
ov062	0x02117478	func_ov062_02117478	Chuckya_Spawn	spawnfunc
ov062	0x021174cc	func_ov062_021174cc	_ZN5KoopaD1Ev	vtable slot 16
ov062	0x02117514	func_ov062_02117514	_ZN5KoopaD0Ev	vtable slot 17
ov062	0x02118f04	func_ov062_02118f04	_ZN5Koopa16CleanupResourcesEv	vtable slot 3
ov062	0x02118f80	func_ov062_02118f80	_ZN5Koopa16OnPendingDestroyEv	vtable slot 12
ov062	0x02118f84	func_ov062_02118f84	_ZN5Koopa6RenderEv	vtable slot 9
ov062	0x021190ec	func_ov062_021190ec	_ZN5Koopa8BehaviorEv	vtable slot 6
ov062	0x02119420	func_ov062_02119420	_ZN5Koopa13InitResourcesEv	vtable slot 0
ov062	0x021196bc	func_ov062_021196bc	KoopaSmall_Spawn	spawnfunc
ov062	0x0211970c	func_ov062_0211970c	Koopa_Spawn	spawnfunc
ov062	0x0211975c	func_ov062_0211975c	_ZN13KoopaTheQuickD1Ev	vtable slot 16
ov062	0x021197a4	func_ov062_021197a4	_ZN13KoopaTheQuickD0Ev	vtable slot 17
ov062	0x0211ab50	func_ov062_0211ab50	_ZN13KoopaTheQuick6RenderEv	vtable slot 9
ov062	0x0211ab88	func_ov062_0211ab88	_ZN13KoopaTheQuick8BehaviorEv	vtable slot 6
ov062	0x0211ac10	func_ov062_0211ac10	_ZN13KoopaTheQuick16CleanupResourcesEv	vtable slot 3
ov062	0x0211ac94	func_ov062_0211ac94	_ZN13KoopaTheQuick13InitResourcesEv	vtable slot 0
ov062	0x0211aee0	func_ov062_0211aee0	KoopaTheQuick_Spawn	spawnfunc
ov062	0x0211af38	func_ov062_0211af38	_ZN9KoopaFlagD1Ev	vtable slot 16
ov062	0x0211af70	func_ov062_0211af70	_ZN9KoopaFlagD0Ev	vtable slot 17
ov062	0x0211b000	func_ov062_0211b000	_ZN9KoopaFlag16CleanupResourcesEv	vtable slot 3
ov062	0x0211b030	func_ov062_0211b030	_ZN9KoopaFlag6RenderEv	vtable slot 9
ov062	0x0211b05c	func_ov062_0211b05c	_ZN9KoopaFlag8BehaviorEv	vtable slot 6
ov062	0x0211b168	func_ov062_0211b168	_ZN9KoopaFlag13InitResourcesEv	vtable slot 0
ov062	0x0211b208	func_ov062_0211b208	KoopaFlag_Spawn	spawnfunc
ov062	0x0211b248	func_ov062_0211b248	_ZN6KleptoD1Ev	vtable slot 16
ov062	0x0211b298	func_ov062_0211b298	_ZN6KleptoD0Ev	vtable slot 17
ov062	0x0211c8b0	func_ov062_0211c8b0	_ZN6Klepto16CleanupResourcesEv	vtable slot 3
ov062	0x0211c91c	func_ov062_0211c91c	_ZN6Klepto16OnPendingDestroyEv	vtable slot 12
ov062	0x0211c920	func_ov062_0211c920	_ZN6Klepto6RenderEv	vtable slot 9
ov062	0x0211c94c	func_ov062_0211c94c	_ZN6Klepto8BehaviorEv	vtable slot 6
ov062	0x0211cb4c	func_ov062_0211cb4c	_ZN6Klepto13InitResourcesEv	vtable slot 0
ov062	0x0211ce80	func_ov062_0211ce80	Klepto_Spawn	spawnfunc
ov062	0x0211d9bc	data_ov062_0211d9bc	Chuckya_SpawnInfo	spawninfo
ov062	0x0211d9e0	data_ov062_0211d9e0	_ZTV7Chuckya	vtable alloc=?
ov062	0x0211da74	data_ov062_0211da74	Koopa_SpawnInfo	spawninfo
ov062	0x0211da90	data_ov062_0211da90	KoopaSmall_SpawnInfo	spawninfo
ov062	0x0211dab4	data_ov062_0211dab4	_ZTV5Koopa	vtable alloc=0x3d0
ov062	0x0211db78	data_ov062_0211db78	KoopaTheQuick_SpawnInfo	spawninfo
ov062	0x0211db9c	data_ov062_0211db9c	_ZTV13KoopaTheQuick	vtable alloc=0x3e0
ov062	0x0211dc30	data_ov062_0211dc30	KoopaFlag_SpawnInfo	spawninfo
